rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
70 	 1062.41 	 2785.81 	 1183.38 	 430.488 	 4616 	 103.093 	 57.5866 	 0.829445 	 0.962268 	 289.664 	 1868.77 	 620.901 	 0.332252 	 1444.82 	 1665.83 	 54.6021 	 30.2668 	 21.7618 	 0.11226 	 193.852 	 125 	 260 	 111.88 	 7.90899 	 2 	 1789.12 	 0.38759 	 20.9141 	 20.9141 	 20.9141 	 0 	 69 	 56 	 62.5 	 9.19239 	 173 	 370 	 141.399 	 -10.1781 	 3 	 1220.7 	 0.264449 	 31.9107 	 10.4462 	 21.3337 	 9.60224 	 70 	 36 	 57.6667 	 18.8237 	 5800 	 0.969575 	 306.794 	 86.1276 	 80.6875 	 2.27183 	 0 	 0 	 80.7574 	 11.2277 	 0.13915 	  DCIS 
71 	 1096.89 	 1339.43 	 1322.2 	 286.472 	 5740 	 127.503 	 62.5509 	 0.871394 	 0.8987 	 355.078 	 1430.94 	 509.026 	 0.355727 	 895.118 	 1228 	 114.726 	 15.4819 	 25.6621 	 0.101042 	 253.975 	 46 	 48 	 108.891 	 4.92029 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 46 	 46 	 46 	 0 	 48 	 49 	 144.917 	 -6.66026 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 48 	 48 	 48 	 0 	 6854 	 0.915331 	 364.149 	 104.777 	 104.586 	 26.1705 	 0.263323 	 113.833 	 103.635 	 12.3949 	 0.118514 	  DCIS 
72 	 1082.24 	 1857.1 	 1131.51 	 337.605 	 4930 	 92.9494 	 67.7954 	 0.684109 	 0.984818 	 271.421 	 1357.78 	 347.913 	 0.256236 	 895.494 	 1154.84 	 194.825 	 -63.0704 	 35.3648 	 0.105859 	 334.074 	 110 	 332 	 120.918 	 16.9472 	 2 	 1089.47 	 0.220988 	 31.2113 	 31.2113 	 31.2113 	 0 	 77 	 33 	 55 	 31.1127 	 219 	 679 	 168.183 	 16.6057 	 3 	 1761.75 	 0.357352 	 31.5917 	 15.2796 	 24.9598 	 7.66759 	 108 	 46 	 73 	 31.7648 	 6932 	 0.944157 	 352.818 	 1869.4 	 3228.64 	 3150.23 	 0.489796 	 3078.74 	 3246.32 	 550.166 	 0.170402 	  Tumour 
73 	 1117.67 	 2086.36 	 1271.63 	 401.932 	 7347 	 124.856 	 75.1142 	 0.798793 	 0.986837 	 334.25 	 1114.76 	 239.782 	 0.215097 	 692.551 	 911.821 	 99.7892 	 -26.3761 	 29.1774 	 0.122061 	 239.039 	 45 	 45 	 123.089 	 19.1179 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 580 	 1097 	 162.55 	 10.9731 	 2 	 864.556 	 0.117675 	 25.22 	 11.8533 	 19.9687 	 6.37618 	 479 	 45 	 193.333 	 247.456 	 20269 	 0.963493 	 629.914 	 1278.96 	 2647.71 	 2569.29 	 0.24408 	 2974.01 	 2595.84 	 706.231 	 0.266733 	  Tumour 
74 	 1125.55 	 1624.27 	 1102.58 	 195.387 	 2265 	 59.3475 	 51.1305 	 0.507683 	 0.965885 	 186.409 	 1176.37 	 243.991 	 0.20741 	 651.807 	 973.43 	 336.586 	 -40.1993 	 106.436 	 0.223682 	 475.836 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 102 	 160 	 139.255 	 -12.322 	 2 	 886.174 	 0.391247 	 11.7984 	 11.7984 	 11.7984 	 0 	 67 	 35 	 51 	 22.6274 	 5126 	 0.853622 	 373.161 	 1489.98 	 1731.38 	 1652.96 	 0.177215 	 1651.09 	 1734.36 	 722.454 	 0.417271 	  Tumour 
75 	 1180.28 	 2371.68 	 1492.27 	 179.134 	 7091 	 145.65 	 63.0834 	 0.901338 	 0.936476 	 383.103 	 1187.85 	 450.096 	 0.378916 	 731.364 	 984.905 	 230.173 	 -25.014 	 38.2186 	 0.103455 	 369.423 	 87 	 257 	 131.138 	 27.1669 	 2 	 2914.45 	 0.411008 	 28.5351 	 28.5351 	 28.5351 	 0 	 53 	 34 	 43.5 	 13.435 	 522 	 924 	 223.808 	 72.2315 	 2 	 3375.06 	 0.475964 	 26.3048 	 18.3429 	 21.2554 	 3.92659 	 331 	 43 	 174 	 145.75 	 11286 	 0.866155 	 510.174 	 1883 	 2786.74 	 2708.33 	 0.303855 	 3017.71 	 2724.11 	 882.094 	 0.316532 	  Tumour 
76 	 1166.21 	 1415.15 	 1333.23 	 212.793 	 9507 	 123.111 	 101.057 	 0.571133 	 0.91168 	 417.789 	 1294.42 	 349.616 	 0.270094 	 791.845 	 1091.48 	 148.04 	 -5.27873 	 21.6901 	 0.075499 	 287.29 	 142 	 865 	 117.465 	 13.4938 	 3 	 1308.47 	 0.137632 	 50.6728 	 25.5335 	 36.3053 	 11.5825 	 73 	 26 	 47.3333 	 23.7978 	 51 	 55 	 133.569 	 -18.0083 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 10936 	 0.921314 	 426.818 	 141.375 	 145.071 	 66.655 	 0.3125 	 124.13 	 149.156 	 24.7401 	 0.170538 	  DCIS 
77 	 1151.74 	 1822.95 	 1183.42 	 343.6 	 2259 	 81.2185 	 35.565 	 0.899027 	 0.961277 	 205.723 	 994.093 	 269.129 	 0.270728 	 544.903 	 791.15 	 175.786 	 -40.7354 	 45.5662 	 0.144638 	 315.036 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7536 	 0.902731 	 438.659 	 1958.27 	 2980.11 	 2901.7 	 0.550914 	 3108.29 	 2904.4 	 567.81 	 0.190533 	  Tumour 
78 	 1144.7 	 2768.35 	 1245.59 	 397.544 	 1078 	 44.1525 	 31.2369 	 0.706736 	 0.968553 	 123.983 	 1248.77 	 336.357 	 0.269352 	 874.829 	 1045.82 	 99.3739 	 26.9845 	 36.3036 	 0.152138 	 238.623 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1585 	 0.985084 	 148.083 	 103.033 	 95.5075 	 17.0918 	 0 	 0 	 95.7948 	 12.1573 	 0.127292 	  DCIS 
79 	 1173.73 	 1688.1 	 1163.69 	 235.136 	 3192 	 98.77 	 41.6221 	 0.906873 	 0.966394 	 244.492 	 1013.11 	 262.202 	 0.258809 	 569.587 	 810.169 	 170.378 	 -9.6413 	 32.8452 	 0.10608 	 309.628 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5149 	 0.910683 	 322.534 	 1607.2 	 2315.76 	 2237.34 	 0.455882 	 2379.44 	 2270.19 	 914.615 	 0.394953 	  Tumour 
80 	 1181.74 	 1307.39 	 1409.02 	 314.027 	 5480 	 106.368 	 67.583 	 0.77221 	 0.920699 	 326.534 	 1205.79 	 292.625 	 0.242683 	 745.23 	 1002.84 	 97.9217 	 27.1541 	 35.2199 	 0.1485 	 237.171 	 109 	 312 	 106.55 	 2.57944 	 2 	 552.507 	 0.100823 	 30.6751 	 30.6751 	 30.6751 	 0 	 56 	 53 	 54.5 	 2.12132 	 49 	 49 	 135.469 	 -16.1075 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	 6694 	 0.938192 	 334.392 	 112.764 	 105.34 	 26.9246 	 0.211806 	 128.672 	 103.247 	 31.0209 	 0.294483 	  DCIS 
81 	 1180.15 	 1917.67 	 1245.88 	 437.785 	 4934 	 81.3329 	 78.0701 	 0.280399 	 0.958058 	 282.149 	 893.511 	 155.336 	 0.173849 	 504.908 	 690.567 	 91.9891 	 -9.22487 	 27.3583 	 0.118312 	 231.239 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 117 	 207 	 115.966 	 -35.6111 	 2 	 256.39 	 0.0519638 	 16.2606 	 16.2606 	 16.2606 	 0 	 68 	 49 	 58.5 	 13.435 	 11242 	 0.925725 	 447.973 	 1576.65 	 2414.39 	 2335.97 	 0.254692 	 3113.44 	 2305.5 	 668.877 	 0.277038 	  Tumour 
82 	 1219.24 	 1805.64 	 1240.62 	 340.129 	 3690 	 82.6421 	 57.2994 	 0.720606 	 0.982428 	 234.894 	 1032.53 	 253.986 	 0.245985 	 643.155 	 829.582 	 88.4224 	 -7.84698 	 41.0772 	 0.180423 	 227.672 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 17042 	 0.846807 	 650.725 	 1263.24 	 2521.74 	 2443.33 	 0.339416 	 3043.63 	 2395.43 	 944.549 	 0.374562 	  Tumour 
83 	 1262.77 	 2848.33 	 1387.7 	 350.143 	 5564 	 146.087 	 56.1513 	 0.92318 	 0.849985 	 369.061 	 1293.05 	 450.699 	 0.348556 	 867.814 	 1090.1 	 107.581 	 45.6732 	 32.583 	 0.132005 	 246.831 	 134 	 346 	 124.761 	 20.7902 	 2 	 1689.93 	 0.303725 	 30.7702 	 30.7702 	 30.7702 	 0 	 72 	 62 	 67 	 7.07107 	 81 	 83 	 146.58 	 -4.99668 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 81 	 81 	 81 	 0 	 7044 	 0.88017 	 379.362 	 95.7405 	 86.2378 	 7.82213 	 0 	 0 	 0 	 11.1566 	 0.12937 	  DCIS 
84 	 1266.79 	 2286.97 	 1508 	 210.098 	 6675 	 113.427 	 76.3698 	 0.739375 	 0.957951 	 334.434 	 1666.05 	 484.218 	 0.290638 	 1150.68 	 1463.11 	 263.97 	 -79.1116 	 51.1678 	 0.126898 	 403.22 	 146 	 446 	 128.096 	 24.1249 	 3 	 2431.15 	 0.364217 	 40.3263 	 20.0987 	 27.0182 	 10.3112 	 64 	 39 	 48.6667 	 13.4288 	 569 	 935 	 237.344 	 85.7675 	 2 	 1594.77 	 0.238918 	 19.9674 	 19.9674 	 19.9674 	 0 	 411 	 158 	 284.5 	 178.898 	 14576 	 0.95268 	 485.103 	 2037.38 	 2559.52 	 2481.1 	 0.444976 	 2577.8 	 2552.15 	 832.898 	 0.325412 	  Tumour 
85 	 1284.02 	 1603.69 	 1254.37 	 138.654 	 5992 	 121.549 	 69.7716 	 0.81884 	 0.940807 	 338.735 	 1665.4 	 481.142 	 0.288904 	 1019.36 	 1462.46 	 252.37 	 -15.0354 	 58.0058 	 0.148118 	 391.619 	 67 	 70 	 133.418 	 29.4469 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	 475 	 1027 	 192.189 	 40.6126 	 5 	 1362.45 	 0.227377 	 32.9965 	 11.1593 	 20.3559 	 6.70688 	 199 	 44 	 95 	 66.9067 	 6239 	 0.923612 	 350.593 	 1584.4 	 1903.86 	 1825.45 	 0.109677 	 3011.09 	 1834.46 	 849.751 	 0.44633 	  Tumour 
86 	 1263.65 	 2749.5 	 1342.57 	 298.21 	 5170 	 86.1852 	 77.6285 	 0.434406 	 0.963115 	 287.563 	 1632.66 	 685.754 	 0.420023 	 1220.11 	 1429.72 	 59.6896 	 28.5294 	 23.7157 	 0.119211 	 198.939 	 72 	 74 	 108.861 	 4.8901 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	 87 	 91 	 124.862 	 -26.7149 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 87 	 87 	 87 	 0 	 6329 	 0.970259 	 302.593 	 103.163 	 97.9962 	 19.5805 	 0 	 0 	 0 	 8.29555 	 0.0846517 	  DCIS 
87 	 1257.31 	 1467.95 	 1382.5 	 138.654 	 6162 	 141.98 	 60.5421 	 0.904528 	 0.887513 	 364.777 	 1418.19 	 428.334 	 0.302028 	 750.191 	 1215.25 	 169.367 	 -7.88498 	 46.5354 	 0.150787 	 308.616 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7374 	 0.907346 	 378.149 	 187.385 	 191.108 	 112.692 	 0.201201 	 159.388 	 194.446 	 47.7678 	 0.249952 	  DCIS 
88 	 1299.19 	 1278.51 	 1519.95 	 322.064 	 5173 	 100.652 	 67.2975 	 0.743609 	 0.951269 	 300.149 	 1793.32 	 765.531 	 0.426878 	 1252.13 	 1590.38 	 202.671 	 22.0831 	 49.0294 	 0.143394 	 341.92 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 43 	 43 	 174.93 	 23.3533 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	 6339 	 0.963813 	 312.794 	 108.378 	 103.216 	 24.8002 	 0 	 0 	 0 	 11.4613 	 0.111042 	  DCIS 
89 	 1319.97 	 2186.35 	 1495.91 	 306.08 	 11397 	 146.703 	 101.377 	 0.722821 	 0.944947 	 436.517 	 1652.26 	 607.028 	 0.367394 	 1151.57 	 1449.31 	 224.31 	 -21.5923 	 33.4101 	 0.0918973 	 363.559 	 334 	 1270 	 123.844 	 19.8733 	 5 	 3679.35 	 0.322835 	 54.1189 	 8.24621 	 31.9604 	 16.1478 	 125 	 45 	 66.8 	 34.8741 	 841 	 3010 	 261.866 	 110.289 	 7 	 5079.24 	 0.445665 	 78.3915 	 12.3894 	 37.9499 	 20.0396 	 301 	 52 	 120.143 	 99.4341 	 15925 	 0.834425 	 613.345 	 1461.71 	 2128 	 2049.58 	 0.284404 	 1978.82 	 2164.16 	 706.629 	 0.332062 	  Tumour 
90 	 1296.86 	 823.507 	 1819.95 	 755.45 	 3354 	 82.1605 	 52.4287 	 0.769932 	 0.97927 	 227.865 	 1674.09 	 628.524 	 0.375442 	 1369.88 	 1471.15 	 -8.67492 	 41.8057 	 21.3669 	 0.163638 	 130.575 	 150 	 401 	 95.2267 	 -8.74435 	 2 	 654.167 	 0.195041 	 26.9149 	 26.9149 	 26.9149 	 0 	 77 	 73 	 75 	 2.82843 	 90 	 115 	 96.5778 	 -54.9991 	 2 	 456.755 	 0.136182 	 10 	 10 	 10 	 0 	 45 	 45 	 45 	 0 	 5089 	 0.977902 	 288.083 	 52.9149 	 45.5693 	 -32.8463 	 0 	 0 	 0 	 6.37451 	 0.139886 	  DCIS 
91 	 1317.74 	 2366.28 	 1596.02 	 126.099 	 6009 	 116.612 	 66.4501 	 0.821756 	 0.977073 	 318.777 	 1236.96 	 329.666 	 0.266513 	 731.329 	 1034.02 	 235.712 	 -55.8422 	 65.5873 	 0.174917 	 374.962 	 45 	 45 	 105.822 	 1.85121 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 312 	 446 	 172.933 	 21.3558 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 0 	 218 	 94 	 156 	 87.6812 	 10658 	 0.917212 	 431.948 	 1639 	 2207.08 	 2128.67 	 0.422572 	 2211.07 	 2196.04 	 665.64 	 0.301593 	  Tumour 
92 	 1313.01 	 2492.06 	 1297.72 	 114.612 	 2566 	 92.0839 	 35.9483 	 0.920651 	 0.942343 	 234.35 	 1124.1 	 333.443 	 0.296632 	 698.642 	 921.154 	 182.459 	 -13.5408 	 41.5055 	 0.129016 	 321.709 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3933 	 0.893458 	 287.706 	 1835.46 	 1841.49 	 1763.08 	 0 	 0 	 1821.82 	 824.302 	 0.447627 	  Fib 
93 	 1322.99 	 1397.71 	 1474.89 	 208.403 	 5745 	 139.922 	 53.0904 	 0.925221 	 0.959579 	 347.161 	 1978.51 	 679.292 	 0.343335 	 1332.72 	 1775.56 	 145.358 	 9.9883 	 39.6644 	 0.139366 	 284.607 	 141 	 589 	 128.61 	 24.6389 	 2 	 2179.33 	 0.379344 	 51.3235 	 51.3235 	 51.3235 	 0 	 75 	 66 	 70.5 	 6.36396 	 139 	 1153 	 141.698 	 -9.87908 	 3 	 1386.83 	 0.241398 	 93.5765 	 24.3997 	 63.1143 	 31.5903 	 59 	 34 	 46.3333 	 12.5033 	 7122 	 0.967532 	 361.706 	 142.809 	 140.385 	 61.9689 	 0.214744 	 160.239 	 138.275 	 20.0619 	 0.142907 	  DCIS 
94 	 1311.07 	 1726.44 	 1305.83 	 263.591 	 2316 	 79.3737 	 37.3066 	 0.88266 	 0.969443 	 202.409 	 1153.5 	 284.695 	 0.246809 	 744.004 	 950.559 	 135.239 	 2.59024 	 30.7468 	 0.112015 	 274.489 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7046 	 0.869554 	 376.718 	 1524.3 	 2159.82 	 2081.4 	 0.177778 	 2616.04 	 2104.11 	 668.964 	 0.309732 	  Tumour 
95 	 1368.69 	 1602.51 	 1338.18 	 175.411 	 4608 	 80.863 	 74.3489 	 0.393225 	 0.972562 	 270.35 	 1152.54 	 208.219 	 0.18066 	 472.563 	 949.601 	 127.44 	 -45.6966 	 31.3606 	 0.117593 	 266.689 	 90 	 286 	 118.311 	 14.3401 	 2 	 652.051 	 0.141504 	 29.9666 	 29.9666 	 29.9666 	 0 	 45 	 45 	 45 	 0 	 522 	 1749 	 169.387 	 17.8101 	 7 	 1789.46 	 0.388337 	 45.2769 	 10.5119 	 27.301 	 10.1891 	 217 	 45 	 74.5714 	 64.1453 	 7872 	 0.932922 	 379.747 	 1071.27 	 2005.79 	 1927.37 	 0.647059 	 2163.47 	 1907.5 	 895.008 	 0.446212 	  Tumour 
96 	 1381.37 	 1795.04 	 1391.64 	 330.637 	 4348 	 105.306 	 52.9386 	 0.864454 	 0.986165 	 266.978 	 1349.34 	 323.546 	 0.239782 	 870.781 	 1146.39 	 88.3016 	 -0.741982 	 17.6615 	 0.0776157 	 227.551 	 45 	 45 	 104.756 	 0.784541 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 311 	 441 	 211.682 	 60.1047 	 2 	 115.763 	 0.0266243 	 18.4261 	 18.4261 	 18.4261 	 0 	 266 	 45 	 155.5 	 156.271 	 9083 	 0.980674 	 387.747 	 1007.37 	 1173.38 	 1094.96 	 0.0513595 	 2150.76 	 1149.53 	 728.078 	 0.620496 	  Tumour 
97 	 1384.82 	 1998.92 	 1466.06 	 498.23 	 4923 	 87.8897 	 71.7687 	 0.577236 	 0.977756 	 268.108 	 1623.08 	 266.045 	 0.163913 	 863.294 	 1420.14 	 163.725 	 -36.1302 	 30.5967 	 0.100987 	 302.975 	 90 	 189 	 109.833 	 5.86232 	 2 	 1729.89 	 0.351389 	 17.8885 	 17.8885 	 17.8885 	 0 	 45 	 45 	 45 	 0 	 573 	 1316 	 204.459 	 52.8821 	 5 	 1680.9 	 0.341438 	 48.5012 	 10 	 23.977 	 12.1471 	 393 	 45 	 114.6 	 155.63 	 8838 	 0.913961 	 390.617 	 1745.64 	 2149.04 	 2070.62 	 0.233129 	 1841.55 	 2178.78 	 729.789 	 0.339588 	  Tumour 
98 	 1412.94 	 2436.31 	 1714.01 	 114.612 	 6731 	 107.328 	 80.0973 	 0.665628 	 0.980052 	 317.907 	 997.611 	 276.043 	 0.276704 	 575.037 	 794.667 	 99.9477 	 1.89628 	 17.421 	 0.0728311 	 239.197 	 45 	 45 	 120.689 	 16.7179 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 466 	 984 	 173.852 	 22.275 	 3 	 2067.81 	 0.307208 	 30.7861 	 17 	 22.4879 	 6.53834 	 376 	 45 	 155.333 	 191.103 	 12105 	 0.910082 	 494.843 	 963.255 	 1592.86 	 1514.45 	 0.609223 	 1791.04 	 1498.95 	 935.4 	 0.587244 	  Tumour 
99 	 1444.68 	 2291.86 	 1658.1 	 239.633 	 8251 	 124.182 	 85.9792 	 0.72155 	 0.965255 	 375.948 	 1356.36 	 351.64 	 0.259253 	 764.885 	 1153.41 	 173.792 	 -6.74795 	 45.3157 	 0.144759 	 313.041 	 270 	 2985 	 107.57 	 3.59936 	 5 	 1614.9 	 0.195722 	 70.9549 	 10.6888 	 48.7669 	 19.1765 	 75 	 33 	 54 	 18.4932 	 886 	 3871 	 164.604 	 13.0269 	 13 	 1619.05 	 0.196225 	 78.7084 	 9.21616 	 39.9257 	 19.1721 	 169 	 31 	 63.2857 	 37.0539 	 16875 	 0.905651 	 573.044 	 1261.94 	 2038.39 	 1959.97 	 0.568548 	 2162.93 	 1948.92 	 879.502 	 0.43147 	  Tumour 
100 	 1413.45 	 2191.85 	 1578.86 	 316.228 	 1545 	 49.2876 	 40.2178 	 0.578078 	 0.975995 	 148.853 	 1210.42 	 339.784 	 0.280715 	 746.905 	 1007.48 	 168.224 	 -26.1852 	 31.7433 	 0.103239 	 307.474 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5338 	 0.885534 	 323.765 	 1418.4 	 1739.52 	 1661.11 	 0.323944 	 2112.49 	 1651.77 	 675.221 	 0.388165 	  Tumour 
101 	 1449.11 	 1564 	 1412.32 	 99.0051 	 4531 	 106.907 	 60.016 	 0.827555 	 0.883925 	 322.635 	 1422.38 	 435.536 	 0.306202 	 870.652 	 1219.44 	 176.999 	 -11.8983 	 37.0379 	 0.117117 	 316.249 	 61 	 64 	 123.82 	 19.8487 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	 93 	 148 	 119.559 	 -32.0178 	 2 	 1509.48 	 0.333145 	 12.5767 	 12.5767 	 12.5767 	 0 	 48 	 45 	 46.5 	 2.12132 	 4920 	 0.835031 	 344.392 	 975.58 	 1018.11 	 939.692 	 0.419463 	 1387.68 	 903.151 	 874.1 	 0.858554 	  Tumour 
102 	 1445.4 	 1391.46 	 1584.07 	 173.046 	 2771 	 76.4722 	 47.2508 	 0.786271 	 0.940917 	 219.522 	 1251.15 	 362.249 	 0.289534 	 822.477 	 1048.2 	 67.8418 	 -21.902 	 43.1171 	 0.208203 	 207.091 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3717 	 0.973801 	 231.966 	 101.522 	 101.237 	 22.8217 	 0 	 0 	 100.947 	 13.3466 	 0.131835 	  DCIS 
103 	 1435.06 	 1688.32 	 1418.14 	 210.889 	 1717 	 58.2514 	 38.2235 	 0.754604 	 0.976123 	 163.539 	 1745.91 	 656.016 	 0.375745 	 1288.96 	 1542.96 	 89.9975 	 19.8929 	 40.7852 	 0.177909 	 229.247 	 42 	 42 	 96.5476 	 -7.4234 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	 58 	 61 	 138.603 	 -12.9735 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	 8383 	 0.971942 	 375.019 	 988.95 	 1863.79 	 1785.37 	 0.406832 	 1881.27 	 1838.96 	 660.99 	 0.354649 	  Tumour 
104 	 1460.38 	 2011.43 	 1539.57 	 502.961 	 4939 	 96.0548 	 66.0873 	 0.725695 	 0.968431 	 284.593 	 1346.74 	 324.128 	 0.240676 	 714.672 	 1143.8 	 145.536 	 -43.1383 	 54.8241 	 0.19251 	 284.786 	 148 	 435 	 113.77 	 9.79926 	 2 	 1774.23 	 0.359229 	 32.0603 	 32.0603 	 32.0603 	 0 	 86 	 62 	 74 	 16.9706 	 328 	 958 	 209.707 	 58.1304 	 4 	 3395.51 	 0.687489 	 36.1774 	 13.9733 	 26.7665 	 9.64478 	 228 	 10 	 82 	 98.7218 	 9214 	 0.931366 	 441.747 	 1394.13 	 2027.25 	 1948.83 	 0.342857 	 2330.83 	 1943.64 	 746.688 	 0.368325 	  Tumour 
